GENDER,AGEGRP1,AGEGRP2,NGROUP,ORGANICS,REGION,CLASS,ORGYN,AFFL,LTIME
M,60-80,70-80,B,0,South West,Platinum,0,<10,<15
F,40-60,50-60,A,0,North,Silver,0,<10,<5
F,60-80,60-70,E,0,South East,Platinum,0,<5,<15
F,40-60,50-60,D,0,North,Silver,0,<10,<10
F,60-80,70-80,E,0,Midlands,Silver,0,<10,<25
M,40-60,40-50,E,0,South East,Silver,0,<10,<5
F,40-60,50-60,E,0,South East,Gold,0,<10,<5
M,40-60,50-60,F,0,North,Silver,0,<10,<15
M,40-60,40-50,E,0,South East,Gold,0,<15,<10
F,60-80,60-70,E,1,North,Gold,1,<10,<5
F,60-80,60-70,D,0,Midlands,Silver,0,<10,<5
F,40-60,50-60,C,0,South East,Tin,0,<10,<10
F,20-40,20-30,F,0,Unknown,Tin,0,<5,<10
F,40-60,50-60,D,0,Scottish,Tin,0,<15,<10
F,60-80,60-70,E,0,South West,Tin,0,<15,<10
F,60-80,70-80,B,1,North,Platinum,1,<10,<35
F,60-80,60-70,D,1,South East,Silver,1,<10,<10
F,40-60,50-60,E,0,South East,Tin,0,<15,<5
F,40-60,40-50,U,0,North,Gold,0,<10,<10
F,60-80,60-70,D,1,Midlands,Platinum,1,<10,<10
F,60-80,70-80,F,0,South East,Gold,0,<5,<15
F,60-80,70-80,C,0,Midlands,Tin,0,<10,<10
M,40-60,40-50,C,1,Unknown,Tin,1,<15,<10
F,20-40,30-40,F,1,Midlands,Tin,1,<15,<5
M,60-80,70-80,E,0,South East,Tin,0,<10,<10
U,60-80,70-80,E,0,South East,Gold,0,<10,<5
U,40-60,40-50,D,0,North,Silver,0,<5,<10
U,40-60,40-50,F,0,Scottish,Silver,0,<10,<5
F,40-60,50-60,C,0,North,Tin,0,<10,<10
M,60-80,60-70,C,0,South West,Gold,0,<5,<15
U,20-40,20-30,D,0,Midlands,Tin,0,<10,<5
M,60-80,70-80,E,1,Scottish,Silver,1,<10,<15
F,40-60,40-50,D,0,South West,Tin,0,<10,<15
U,40-60,40-50,E,0,Unknown,Tin,0,<5,<5
M,60-80,60-70,F,0,North,Gold,0,<10,<15
M,60-80,70-80,B,0,South East,Silver,0,<5,<15
U,40-60,40-50,F,0,Unknown,Silver,0,<15,<5
F,20-40,30-40,F,1,North,Silver,1,<10,<5
F,20-40,20-30,B,1,South West,Silver,1,<15,<5
F,20-40,30-40,C,1,North,Silver,1,<10,<5
U,60-80,70-80,D,0,Midlands,Silver,0,<15,<15
F,60-80,60-70,B,0,South West,Tin,0,<10,<10
U,60-80,70-80,B,0,South East,Silver,0,<10,<15
F,40-60,40-50,C,0,South East,Tin,0,<5,<10
U,60-80,60-70,F,0,Scottish,Gold,0,<10,<5
F,40-60,50-60,B,0,South East,Tin,0,<5,<10
M,40-60,40-50,A,0,Midlands,Tin,0,<10,<5
M,40-60,40-50,F,0,North,Tin,0,<10,<10
U,40-60,40-50,F,0,Midlands,Silver,0,<10,<10
M,60-80,60-70,E,0,South East,Silver,0,<15,<15
M,60-80,60-70,E,0,Midlands,Gold,0,<10,<10
U,60-80,60-70,C,0,South East,Gold,0,<10,<5
M,20-40,20-30,F,1,South East,Tin,1,<10,<5
F,20-40,30-40,B,0,Midlands,Tin,0,<5,<5
F,40-60,50-60,B,0,South East,Gold,0,<10,<10
M,40-60,50-60,D,0,South East,Tin,0,<10,<10
F,40-60,50-60,D,0,North,Tin,0,<15,<10
F,20-40,30-40,D,1,Midlands,Tin,1,<15,<5
M,40-60,40-50,D,0,North,Tin,0,<10,<10
M,40-60,50-60,C,0,Scottish,Gold,0,<5,<5
F,60-80,70-80,C,0,Midlands,Gold,0,<10,<15
F,40-60,50-60,F,0,South East,Silver,0,<15,<10
F,40-60,50-60,A,0,South East,Silver,0,<10,<10
F,40-60,50-60,B,0,Midlands,Silver,0,<5,<5
F,20-40,30-40,C,1,North,Tin,1,<10,<5
M,40-60,40-50,E,0,South East,Silver,0,<10,<10
U,60-80,60-70,C,0,Midlands,Silver,0,<10,<10
F,40-60,40-50,C,0,South East,Silver,0,<10,<5
M,60-80,70-80,E,1,South East,Silver,1,<15,<5
F,40-60,50-60,D,0,South East,Gold,0,<15,<5
U,20-40,30-40,F,0,Midlands,Gold,0,<10,<10
F,40-60,40-50,F,2,North,Tin,1,<20,<5
F,40-60,40-50,D,0,South East,Tin,0,<5,<10
U,40-60,50-60,C,0,South East,Silver,0,<10,<5
U,<20,10-20,D,0,Midlands,Silver,0,<10,<5
F,20-40,30-40,D,1,South East,Tin,1,<20,<10
M,60-80,60-70,D,0,South East,Silver,0,<10,<5
U,40-60,40-50,B,0,North,Silver,0,<15,<15
M,40-60,40-50,C,0,North,Gold,0,<15,<10
F,20-40,30-40,B,1,South East,Gold,1,<15,<5
M,40-60,50-60,E,0,South East,Silver,0,<10,<5
F,60-80,70-80,C,1,Midlands,Tin,1,<15,<10
M,40-60,50-60,D,0,South East,Platinum,0,<5,<5
F,40-60,40-50,C,0,Midlands,Silver,0,<10,<5
F,40-60,40-50,B,0,Midlands,Silver,0,<15,<5
F,40-60,50-60,F,0,Midlands,Platinum,0,<15,<5
F,60-80,60-70,D,0,Midlands,Platinum,0,<15,<10
F,40-60,40-50,F,1,South East,Silver,1,<15,<10
M,60-80,60-70,F,0,North,Gold,0,<5,<5
F,60-80,70-80,D,1,South East,Silver,1,<10,<10
U,40-60,40-50,C,0,South East,Silver,0,<10,<5
F,60-80,60-70,F,0,North,Gold,0,<10,<10
F,40-60,50-60,B,0,South East,Silver,0,<5,<5
F,40-60,50-60,E,0,Midlands,Silver,0,<10,<5
F,60-80,70-80,D,1,North,Silver,1,<10,<10
F,40-60,50-60,F,0,North,Silver,0,<10,<15
F,40-60,40-50,D,1,South East,Silver,1,<5,<5
U,20-40,30-40,D,0,South East,Tin,0,<15,<5
F,40-60,50-60,B,0,North,Silver,0,<15,<5
U,40-60,50-60,A,0,South East,Gold,0,<15,<5
F,20-40,30-40,E,2,Midlands,Tin,1,<20,<10
U,40-60,50-60,C,0,Midlands,Gold,0,<5,<15
M,40-60,40-50,U,0,South East,Gold,0,<5,<10
U,40-60,50-60,F,0,North,Silver,0,<5,<10
F,<20,10-20,A,1,South East,Silver,1,<10,<5
U,60-80,60-70,C,0,Scottish,Gold,0,<10,<5
F,60-80,60-70,F,1,Midlands,Silver,1,<15,<10
M,60-80,60-70,E,1,North,Gold,1,<10,<5
F,40-60,50-60,F,0,North,Gold,0,<15,<5
F,40-60,40-50,B,2,South East,Tin,1,<10,<10
U,60-80,60-70,B,1,South East,Silver,1,<15,<10
U,40-60,40-50,C,0,Midlands,Gold,0,<10,<5
M,20-40,30-40,C,1,North,Silver,1,<10,<5
U,20-40,30-40,C,0,South East,Silver,0,<15,<10
U,60-80,60-70,E,0,South East,Gold,0,<10,<20
M,20-40,30-40,C,0,South East,Silver,0,<10,<10
F,40-60,50-60,E,0,South West,Tin,0,<10,<5
U,20-40,30-40,D,0,North,Silver,0,<10,<10
U,60-80,60-70,C,0,Midlands,Silver,0,<10,<10
F,20-40,30-40,F,1,South East,Silver,1,<20,<10
F,60-80,60-70,C,1,Midlands,Gold,1,<15,<5
F,40-60,40-50,C,0,South East,Silver,0,<10,<10
M,40-60,50-60,D,1,North,Silver,1,<10,<5
F,60-80,70-80,F,0,North,Silver,0,<10,<5
F,40-60,50-60,B,0,North,Tin,0,<10,<15
F,20-40,30-40,C,1,Midlands,Tin,1,<10,<5
U,40-60,40-50,B,1,South East,Tin,1,<15,<10
U,60-80,60-70,A,0,Scottish,Gold,0,<15,<5
F,60-80,70-80,D,0,Midlands,Silver,0,<5,<15
U,60-80,70-80,D,0,South West,Gold,0,<10,<5
F,60-80,60-70,C,0,South East,Silver,0,<15,<5
M,60-80,60-70,D,0,South East,Silver,0,<10,<10
U,20-40,30-40,B,1,North,Silver,1,<10,<10
F,60-80,60-70,B,0,North,Gold,0,<10,<5
F,60-80,60-70,D,0,North,Silver,0,<10,<15
U,60-80,60-70,B,0,North,Silver,0,<10,<5
U,40-60,40-50,D,0,Midlands,Gold,0,<5,<15
U,60-80,70-80,B,0,South East,Silver,0,<10,<15
M,20-40,30-40,D,0,North,Silver,0,<10,<5
F,60-80,70-80,B,0,Midlands,Silver,0,<10,<5
F,60-80,70-80,A,0,South East,Gold,0,<15,<10
F,40-60,50-60,B,0,Midlands,Platinum,0,<10,<15
F,40-60,50-60,F,0,North,Silver,0,<20,<5
U,40-60,50-60,B,0,Midlands,Tin,0,<5,<5
U,40-60,50-60,A,0,South East,Gold,0,<10,<15
F,40-60,40-50,D,0,North,Silver,0,<5,<10
F,60-80,60-70,C,0,North,Silver,0,<10,<5
F,40-60,40-50,E,0,North,Tin,0,<15,<5
F,40-60,40-50,E,0,North,Silver,0,<15,<5
F,40-60,50-60,D,0,North,Silver,0,<10,<10
F,40-60,50-60,D,0,South East,Silver,0,<10,<10
F,40-60,50-60,B,0,North,Silver,0,<10,<10
F,60-80,60-70,B,0,North,Gold,0,<10,<5
M,20-40,30-40,A,1,South East,Gold,1,<10,<5
M,60-80,60-70,E,0,Scottish,Tin,0,<10,<5
M,60-80,60-70,A,0,South East,Gold,0,<10,<5
F,20-40,30-40,B,1,Midlands,Silver,1,<10,<5
M,40-60,40-50,F,0,Midlands,Tin,0,<10,<5
U,40-60,50-60,B,0,South East,Silver,0,<10,<15
F,40-60,50-60,D,0,Midlands,Tin,0,<10,<5
F,20-40,30-40,C,1,South East,Silver,1,<10,<10
M,40-60,40-50,C,0,South East,Tin,0,<5,<5
U,40-60,40-50,E,0,Midlands,Tin,0,<10,<10
F,60-80,60-70,E,1,North,Platinum,1,<5,<5
M,40-60,50-60,C,0,South East,Gold,0,<15,<5
M,60-80,70-80,C,0,Midlands,Tin,0,<10,<10
F,60-80,60-70,C,0,Midlands,Tin,0,<10,<10
F,60-80,60-70,B,0,South East,Tin,0,<15,<5
F,60-80,60-70,D,0,South East,Gold,0,<10,<10
M,40-60,40-50,D,0,South East,Tin,0,<10,<10
M,60-80,70-80,E,0,South East,Tin,0,<5,<5
F,40-60,50-60,C,0,Midlands,Gold,0,<5,<10
F,60-80,60-70,B,0,South West,Silver,0,<10,<5
M,40-60,40-50,D,0,South East,Silver,0,<15,<10
F,40-60,50-60,F,0,South East,Gold,0,<10,<10
U,60-80,70-80,D,1,North,Silver,1,<10,<5
F,20-40,30-40,D,1,Midlands,Silver,1,<10,<5
F,40-60,50-60,E,0,Unknown,Gold,0,<10,<10
F,60-80,60-70,C,0,South East,Tin,0,<10,<10
M,40-60,50-60,B,0,South East,Tin,0,<15,<10
U,60-80,60-70,A,0,Midlands,Silver,0,<10,<5
F,40-60,50-60,A,0,North,Silver,0,<10,<5
F,40-60,50-60,C,0,Midlands,Gold,0,<10,<10
M,20-40,30-40,E,0,Midlands,Silver,0,<10,<5
M,40-60,50-60,U,0,Midlands,Gold,0,<10,<10
U,60-80,70-80,A,1,South East,Gold,1,<10,<5
M,40-60,50-60,D,0,North,Tin,0,<10,<5
F,20-40,30-40,B,1,North,Gold,1,<15,<10
U,60-80,60-70,E,0,South East,Tin,0,<10,<10
F,40-60,50-60,F,0,South East,Gold,0,<10,<15
M,40-60,50-60,F,0,Scottish,Tin,0,<10,<5
F,40-60,50-60,B,0,South East,Gold,0,<10,<5
F,40-60,50-60,F,1,South East,Tin,1,<20,<10
F,40-60,40-50,C,0,South East,Silver,0,<15,<10
F,20-40,30-40,E,0,Midlands,Tin,0,<5,<5
F,40-60,40-50,C,0,North,Tin,0,<10,<5
U,40-60,40-50,F,0,Midlands,Tin,0,<10,<10
M,20-40,20-30,A,3,Midlands,Gold,1,<25,<5
F,60-80,60-70,F,0,North,Silver,0,<10,<20
U,40-60,50-60,C,0,Midlands,Tin,0,<15,<10
M,40-60,40-50,D,0,Midlands,Tin,0,<5,<5
F,60-80,60-70,D,0,North,Silver,0,<5,<5
F,60-80,70-80,C,0,Midlands,Silver,0,<10,<10
F,20-40,30-40,F,1,Midlands,Tin,1,<10,<10
F,40-60,50-60,F,0,Midlands,Tin,0,<15,<5
U,40-60,40-50,F,0,North,Silver,0,<10,<15
M,20-40,20-30,U,0,South East,Tin,0,<15,<5
U,60-80,70-80,B,0,South East,Platinum,0,<10,<15
M,40-60,40-50,F,0,North,Silver,0,<10,<5
F,20-40,30-40,C,1,South East,Silver,1,<10,<10
M,60-80,60-70,A,0,North,Gold,0,<10,<5
F,60-80,60-70,F,0,Midlands,Silver,0,<10,<5
M,60-80,70-80,B,0,Midlands,Platinum,0,<10,<30
F,60-80,60-70,F,0,Midlands,Tin,0,<10,<10
M,60-80,60-70,B,0,North,Silver,0,<10,<10
U,20-40,30-40,B,0,South East,Tin,0,<15,<10
U,40-60,50-60,F,0,Scottish,Tin,0,<15,<10
M,60-80,60-70,C,0,South East,Gold,0,<10,<5
F,60-80,60-70,D,0,South East,Gold,0,<10,<5
M,60-80,60-70,C,0,South East,Silver,0,<10,<10
F,40-60,50-60,C,0,Midlands,Gold,0,<15,<5
F,40-60,40-50,C,0,South West,Gold,0,<10,<10
F,60-80,60-70,C,0,South East,Silver,0,<10,<35
U,60-80,60-70,C,0,Midlands,Silver,0,<10,<15
U,40-60,40-50,D,0,South East,Silver,0,<5,<5
F,20-40,30-40,A,0,South East,Silver,0,<5,<10
M,20-40,30-40,C,2,Midlands,Silver,1,<15,<5
M,40-60,50-60,U,1,South East,Silver,1,<15,<20
F,20-40,30-40,U,1,Midlands,Tin,1,<10,<5
U,40-60,50-60,A,0,Midlands,Silver,0,<10,<5
M,20-40,30-40,C,1,Midlands,Silver,1,<5,<5
F,40-60,40-50,E,1,Unknown,Tin,1,<15,<10
F,20-40,30-40,E,1,North,Tin,1,<15,<5
F,40-60,50-60,U,0,Midlands,Silver,0,<15,<15
F,20-40,30-40,F,0,Midlands,Tin,0,<10,<5
F,40-60,40-50,D,1,Midlands,Platinum,1,<15,<5
F,40-60,50-60,D,0,South East,Gold,0,<10,<5
F,40-60,40-50,F,0,Midlands,Tin,0,<5,<5
F,20-40,30-40,C,0,South East,Tin,0,<10,<10
M,40-60,50-60,E,0,Midlands,Silver,0,<15,<5
M,40-60,40-50,F,0,South East,Tin,0,<15,<10
U,40-60,50-60,D,0,North,Tin,0,<5,<5
M,40-60,50-60,D,0,North,Gold,0,<15,<5
M,40-60,50-60,F,0,Midlands,Tin,0,<5,<5
U,20-40,20-30,F,0,South East,Silver,0,<10,<5
F,60-80,70-80,E,0,South East,Gold,0,<10,<30
F,60-80,60-70,U,0,South East,Silver,0,<20,<10
U,40-60,40-50,A,0,South East,Gold,0,<10,<10
F,40-60,50-60,B,0,North,Silver,0,<10,<5
M,20-40,30-40,F,0,Scottish,Tin,0,<20,<5
M,40-60,50-60,F,1,Midlands,Silver,1,<10,<5
M,40-60,50-60,B,0,South West,Silver,0,<10,<5
M,40-60,40-50,A,2,South East,Gold,1,<20,<10
M,40-60,50-60,F,0,North,Tin,0,<5,<10
F,20-40,20-30,F,0,South East,Tin,0,<10,<10
F,20-40,30-40,F,3,Midlands,Tin,1,<30,<10
M,20-40,30-40,U,0,Scottish,Silver,0,<15,<5
F,40-60,50-60,F,0,South East,Platinum,0,<10,<5
U,60-80,60-70,E,0,South East,Gold,0,<15,<5
U,40-60,40-50,D,0,Scottish,Silver,0,<10,<5
F,40-60,50-60,D,0,North,Silver,0,<10,<10
U,40-60,50-60,E,2,South East,Tin,1,<25,<5
U,20-40,30-40,A,0,South East,Tin,0,<10,<5
F,60-80,60-70,C,0,Midlands,Gold,0,<10,<10
F,40-60,40-50,C,0,South East,Tin,0,<10,<5
F,20-40,30-40,D,1,North,Gold,1,<10,<5
F,40-60,40-50,E,0,South East,Silver,0,<10,<5
F,60-80,60-70,B,0,Scottish,Silver,0,<5,<5
M,40-60,50-60,F,0,North,Tin,0,<5,<5
F,40-60,40-50,C,1,South East,Silver,1,<15,<10
M,40-60,50-60,C,0,Scottish,Silver,0,<10,<5
U,40-60,40-50,C,1,Midlands,Gold,1,<15,<5
F,20-40,30-40,D,1,Scottish,Silver,1,<10,<5
M,60-80,60-70,D,0,South East,Tin,0,<5,<5
F,40-60,40-50,B,0,South East,Silver,0,<5,<10
F,40-60,40-50,C,1,Midlands,Silver,1,<10,<5
F,40-60,50-60,C,1,South East,Silver,1,<10,<5
M,40-60,50-60,B,0,North,Tin,0,<10,<10
F,40-60,50-60,F,0,South East,Tin,0,<5,<5
F,40-60,40-50,D,2,Midlands,Silver,1,<15,<5
U,60-80,60-70,C,0,Scottish,Gold,0,<10,<15
F,60-80,70-80,F,1,South East,Platinum,1,<15,<10
M,60-80,60-70,C,0,Midlands,Gold,0,<10,<10
M,60-80,60-70,C,0,Midlands,Silver,0,<5,<5
M,40-60,40-50,C,0,Midlands,Silver,0,<10,<5
U,40-60,50-60,E,0,South East,Tin,0,<10,<10
U,40-60,50-60,F,0,Midlands,Tin,0,<10,<10
M,40-60,50-60,D,1,Midlands,Silver,1,<15,<5
F,40-60,50-60,F,0,South East,Tin,0,<15,<10
F,40-60,40-50,E,0,Midlands,Gold,0,<15,<10
U,60-80,60-70,E,0,North,Gold,0,<10,<5
F,40-60,40-50,F,1,Midlands,Tin,1,<10,<10
F,60-80,70-80,D,0,North,Platinum,0,<5,<10
U,40-60,40-50,F,0,Unknown,Gold,0,<10,<5
F,40-60,40-50,E,0,North,Silver,0,<15,<10
M,60-80,70-80,F,0,South East,Tin,0,<10,<5
F,20-40,30-40,D,1,North,Tin,1,<10,<5
F,40-60,50-60,B,0,South West,Tin,0,<10,<20
F,40-60,50-60,B,1,North,Silver,1,<10,<10
M,40-60,40-50,E,0,Midlands,Silver,0,<5,<10
M,60-80,60-70,D,0,South East,Silver,0,<10,<5
U,40-60,50-60,B,0,Midlands,Silver,0,<10,<5
F,60-80,70-80,C,0,South East,Tin,0,<10,<20
M,60-80,70-80,D,0,South East,Silver,0,<15,<10
U,60-80,70-80,C,0,Midlands,Tin,0,<10,<30
F,40-60,40-50,D,0,South East,Gold,0,<5,<10
F,40-60,40-50,B,1,South East,Gold,1,<10,<10
F,20-40,30-40,E,1,Midlands,Silver,1,<15,<10
F,60-80,60-70,C,1,South East,Tin,1,<10,<10
F,60-80,60-70,C,0,Midlands,Gold,0,<10,<10
U,40-60,50-60,C,0,South East,Tin,0,<10,<10
F,40-60,50-60,B,2,North,Platinum,1,<15,<10
F,40-60,50-60,B,1,South East,Silver,1,<15,<10
F,60-80,70-80,D,0,Midlands,Gold,0,<10,<35
M,40-60,50-60,D,0,Scottish,Tin,0,<10,<5
F,40-60,50-60,F,1,Midlands,Gold,1,<5,<5
U,40-60,50-60,U,0,South East,Silver,0,<15,<10
U,60-80,60-70,D,0,South East,Gold,0,<10,<20
F,40-60,50-60,C,2,South East,Gold,1,<10,<10
F,60-80,60-70,C,0,Midlands,Gold,0,<10,<5
M,60-80,70-80,B,0,North,Gold,0,<5,<5
F,20-40,30-40,C,2,South East,Silver,1,<20,<10
F,60-80,60-70,D,0,South East,Tin,0,<10,<35
U,40-60,50-60,A,0,South East,Gold,0,<10,<5
F,40-60,40-50,E,0,South East,Silver,0,<15,<20
F,20-40,20-30,C,0,South East,Silver,0,<10,<5
M,20-40,30-40,C,1,North,Tin,1,<10,<10
M,40-60,40-50,E,0,Unknown,Tin,0,<10,<5
M,60-80,60-70,D,0,Midlands,Tin,0,<5,<5
M,40-60,40-50,C,0,Midlands,Silver,0,<5,<10
F,20-40,30-40,A,0,South East,Tin,0,<10,<10
F,60-80,60-70,D,0,North,Silver,0,<10,<10
M,60-80,70-80,B,0,Midlands,Tin,0,<10,<10
U,20-40,20-30,E,0,Midlands,Silver,0,<10,<5
U,60-80,60-70,E,0,South East,Silver,0,<10,<15
F,40-60,50-60,A,0,Scottish,Gold,0,<10,<5
F,40-60,40-50,C,0,South East,Silver,0,<10,<10
F,60-80,60-70,E,0,Midlands,Silver,0,<15,<15
F,60-80,70-80,A,0,South East,Gold,0,<10,<5
F,20-40,30-40,A,1,South East,Silver,1,<10,<5
F,60-80,60-70,D,0,South East,Gold,0,<10,<5
F,40-60,40-50,E,0,Midlands,Tin,0,<10,<5
U,40-60,50-60,D,0,Midlands,Tin,0,<10,<5
F,40-60,50-60,C,0,North,Silver,0,<10,<5
U,60-80,70-80,F,0,South East,Gold,0,<5,<5
M,20-40,20-30,B,1,Midlands,Silver,1,<10,<5
F,40-60,40-50,F,1,South East,Gold,1,<15,<5
M,40-60,40-50,D,1,Midlands,Silver,1,<15,<10
F,40-60,50-60,D,0,Unknown,Gold,0,<10,<10
F,40-60,40-50,E,2,South East,Silver,1,<15,<5
M,40-60,50-60,D,0,North,Tin,0,<10,<5
M,60-80,60-70,F,0,Midlands,Tin,0,<10,<5
F,40-60,50-60,D,0,Midlands,Tin,0,<10,<10
M,20-40,30-40,C,0,North,Tin,0,<15,<10
U,20-40,30-40,C,1,South East,Tin,1,<10,<5
F,40-60,40-50,C,0,South East,Silver,0,<5,<15
U,60-80,60-70,D,0,South East,Silver,0,<10,<5
F,40-60,50-60,D,0,South East,Tin,0,<10,<10
F,20-40,30-40,D,1,North,Silver,1,<15,<10
F,40-60,50-60,D,1,Midlands,Silver,1,<10,<10
U,60-80,60-70,D,0,Midlands,Platinum,0,<10,<5
F,40-60,50-60,F,0,Midlands,Tin,0,<10,<5
F,40-60,50-60,F,0,Scottish,Silver,0,<10,<10
U,40-60,40-50,D,0,North,Silver,0,<5,<5
F,40-60,40-50,C,0,North,Silver,0,<10,<5
U,40-60,50-60,A,0,South East,Gold,0,<10,<5
M,60-80,70-80,C,0,North,Gold,0,<10,<30
F,60-80,60-70,D,1,Midlands,Silver,1,<10,<10
F,60-80,60-70,A,0,Midlands,Gold,0,<10,<10
F,20-40,20-30,F,3,South East,Silver,1,<30,<5
F,40-60,40-50,D,0,Scottish,Silver,0,<15,<10
M,20-40,20-30,B,0,North,Tin,0,<5,<5
F,20-40,30-40,F,1,North,Tin,1,<10,<10
F,40-60,50-60,E,0,North,Tin,0,<10,<10
F,60-80,60-70,C,1,South East,Tin,1,<10,<5
F,20-40,30-40,D,1,South East,Tin,1,<10,<10
F,20-40,30-40,E,0,South East,Tin,0,<10,<5
F,60-80,70-80,B,1,North,Platinum,1,<15,<5
F,40-60,50-60,F,1,North,Tin,1,<10,<10
U,20-40,30-40,C,0,Midlands,Silver,0,<15,<5
F,60-80,60-70,D,0,Midlands,Gold,0,<10,<5
F,60-80,60-70,B,0,South East,Silver,0,<10,<20
F,20-40,30-40,C,0,South West,Tin,0,<10,<5
F,60-80,70-80,C,0,South East,Silver,0,<5,<20
M,60-80,60-70,E,0,Midlands,Silver,0,<10,<5
F,60-80,70-80,C,0,North,Silver,0,<10,<10
F,40-60,40-50,C,0,Midlands,Tin,0,<10,<10
F,40-60,50-60,B,1,South East,Tin,1,<5,<10
U,60-80,60-70,D,0,South East,Gold,0,<10,<15
F,60-80,60-70,B,1,Midlands,Gold,1,<10,<5
F,20-40,30-40,C,0,South East,Tin,0,<10,<10
U,40-60,50-60,D,0,South East,Tin,0,<15,<15
F,40-60,50-60,E,0,South East,Tin,0,<10,<5
U,40-60,40-50,D,0,North,Tin,0,<15,<5
F,40-60,40-50,C,0,Midlands,Silver,0,<10,<5
F,60-80,60-70,B,1,Unknown,Gold,1,<15,<5
U,60-80,60-70,A,0,South East,Silver,0,<5,<10
M,60-80,70-80,A,0,North,Gold,0,<10,<30
M,60-80,60-70,C,0,South East,Silver,0,<15,<10
M,60-80,70-80,E,0,Unknown,Silver,0,<5,<5
F,20-40,30-40,D,0,South East,Tin,0,<15,<5
F,60-80,60-70,C,0,Midlands,Platinum,0,<10,<5
F,60-80,70-80,B,1,Midlands,Silver,1,<10,<5
F,40-60,50-60,E,1,South West,Silver,1,<10,<10
F,40-60,50-60,D,0,South East,Silver,0,<10,<5
F,40-60,40-50,E,0,Midlands,Tin,0,<10,<5
F,60-80,60-70,D,0,North,Gold,0,<15,<5
F,40-60,40-50,C,0,North,Tin,0,<10,<10
F,40-60,40-50,C,1,North,Tin,1,<10,<10
U,60-80,60-70,E,0,South East,Platinum,0,<10,<5
U,40-60,50-60,C,0,South East,Tin,0,<10,<5
M,20-40,30-40,B,0,South East,Silver,0,<5,<5
F,60-80,70-80,C,1,North,Silver,1,<15,<35
F,60-80,70-80,F,1,South East,Gold,1,<15,<5
M,40-60,50-60,E,0,Midlands,Silver,0,<15,<5
F,60-80,70-80,B,1,North,Gold,1,<10,<20
M,40-60,40-50,C,0,North,Tin,0,<15,<5
F,60-80,60-70,C,0,North,Gold,0,<10,<5
F,40-60,40-50,C,1,South East,Silver,1,<10,<5
U,60-80,70-80,D,0,South East,Gold,0,<10,<5
F,40-60,50-60,B,0,South East,Gold,0,<10,<10
F,40-60,40-50,B,0,South East,Tin,0,<10,<10
F,40-60,40-50,C,0,Scottish,Gold,0,<10,<15
M,40-60,50-60,C,1,South East,Silver,1,<20,<10
U,60-80,60-70,F,0,Midlands,Gold,0,<10,<5
M,40-60,50-60,F,0,North,Silver,0,<15,<5
F,60-80,70-80,A,0,South East,Silver,0,<10,<10
F,40-60,50-60,D,0,Midlands,Gold,0,<10,<5
U,40-60,50-60,D,0,Midlands,Silver,0,<10,<5
F,60-80,70-80,F,0,North,Silver,0,<10,<10
F,60-80,60-70,B,0,North,Silver,0,<5,<25
U,40-60,40-50,B,0,Scottish,Gold,0,<5,<5
U,40-60,50-60,A,0,North,Gold,0,<5,<10
F,40-60,50-60,D,0,South East,Silver,0,<5,<10
M,20-40,30-40,F,1,South East,Tin,1,<5,<10
F,60-80,60-70,C,0,Midlands,Gold,0,<5,<10
F,20-40,30-40,B,0,South East,Gold,0,<15,<5
F,60-80,60-70,B,0,Midlands,Silver,0,<10,<5
F,60-80,60-70,B,1,South East,Tin,1,<15,<10
F,60-80,70-80,B,0,South East,Platinum,0,<10,<5
F,60-80,60-70,C,0,South East,Gold,0,<10,<10
U,60-80,60-70,B,0,South East,Platinum,0,<5,<5
F,20-40,30-40,F,2,Midlands,Tin,1,<15,<5
M,20-40,30-40,F,1,North,Tin,1,<10,<10
F,40-60,40-50,B,0,Midlands,Silver,0,<10,<10
F,40-60,40-50,C,2,South East,Tin,1,<15,<10
F,20-40,20-30,C,3,South East,Gold,1,<30,<5
F,60-80,70-80,C,0,South East,Gold,0,<15,<15
F,60-80,70-80,E,0,South East,Silver,0,<10,<10
F,20-40,30-40,C,0,Scottish,Tin,0,<10,<5
F,40-60,40-50,D,2,Midlands,Tin,1,<15,<10
U,40-60,50-60,A,0,Midlands,Tin,0,<10,<10
M,40-60,50-60,F,0,South East,Tin,0,<5,<10
F,40-60,50-60,B,0,South East,Silver,0,<10,<5
F,20-40,30-40,C,1,Midlands,Silver,1,<15,<5
F,60-80,60-70,B,0,South East,Platinum,0,<15,<5
U,40-60,40-50,F,0,Midlands,Tin,0,<10,<5
F,40-60,40-50,C,0,Midlands,Gold,0,<10,<5
M,40-60,50-60,C,2,South East,Tin,1,<25,<10
F,20-40,30-40,F,0,Midlands,Silver,0,<5,<10
U,60-80,60-70,E,0,North,Tin,0,<5,<5
M,40-60,50-60,B,0,South East,Gold,0,<10,<5
F,40-60,50-60,F,0,North,Tin,0,<10,<10
M,40-60,40-50,C,0,South East,Tin,0,<10,<5
F,40-60,40-50,B,0,South East,Tin,0,<15,<5
U,60-80,60-70,C,0,South East,Tin,0,<10,<10
U,20-40,30-40,E,0,Midlands,Silver,0,<5,<10
M,40-60,50-60,A,0,Unknown,Gold,0,<10,<5
M,40-60,40-50,F,0,Midlands,Tin,0,<10,<5
F,60-80,70-80,D,1,North,Silver,1,<15,<15
M,20-40,30-40,E,0,South East,Silver,0,<10,<10
M,40-60,50-60,F,0,North,Silver,0,<10,<5
